1.0,755.0,5.0
1.0,886.0,5.0
1.0,571.0,4.0
1.0,56.0,5.0
1.0,285.0,3.0
1.0,564.0,5.0
1.0,386.0,3.0
1.0,221.0,4.0
1.0,25.0,3.0
1.0,134.0,5.0
1.0,902.0,4.0
1.0,679.0,4.0
1.0,908.0,2.0
1.0,431.0,4.0
1.0,830.0,2.0
1.0,212.0,4.0
1.0,82.0,5.0
1.0,936.0,4.0
1.0,381.0,4.0
1.0,9.0,5.0
1.0,253.0,2.0
1.0,183.0,3.0
1.0,530.0,5.0
1.0,668.0,5.0
1.0,328.0,5.0
1.0,260.0,4.0
1.0,626.0,4.0
1.0,124.0,5.0
1.0,196.0,3.0
1.0,980.0,4.0
1.0,764.0,4.0
1.0,970.0,4.0
1.0,332.0,2.0
1.0,894.0,4.0
1.0,173.0,3.0
1.0,588.0,4.0
1.0,551.0,4.0
1.0,910.0,2.0
1.0,675.0,4.0
1.0,875.0,4.0
1.0,887.0,4.0
1.0,418.0,3.0
1.0,415.0,3.0
1.0,274.0,3.0
1.0,3.0,4.0
1.0,211.0,2.0
1.0,18.0,3.0
1.0,905.0,5.0
1.0,595.0,5.0
1.0,806.0,3.0
1.0,97.0,3.0
1.0,816.0,4.0
1.0,33.0,5.0
1.0,781.0,2.0
1.0,200.0,3.0
1.0,659.0,3.0
1.0,597.0,4.0
1.0,238.0,4.0
1.0,833.0,4.0
1.0,120.0,4.0
1.0,885.0,5.0
1.0,961.0,4.0
1.0,307.0,4.0
1.0,753.0,3.0
1.0,374.0,3.0
1.0,915.0,4.0
1.0,277.0,3.0
1.0,2.0,4.0
1.0,901.0,5.0
1.0,316.0,5.0
1.0,827.0,4.0
1.0,256.0,4.0
1.0,651.0,4.0
1.0,524.0,4.0
1.0,638.0,2.0
1.0,954.0,3.0
1.0,158.0,4.0
1.0,135.0,5.0
1.0,484.0,5.0
1.0,464.0,4.0
1.0,204.0,3.0
1.0,166.0,4.0
1.0,920.0,3.0
1.0,965.0,4.0
1.0,848.0,4.0
1.0,466.0,3.0
1.0,322.0,4.0
1.0,828.0,4.0
1.0,4.0,3.0
1.0,775.0,5.0
1.0,280.0,5.0
1.0,928.0,4.0
1.0,476.0,3.0
1.0,947.0,3.0
1.0,977.0,5.0
1.0,971.0,5.0
1.0,744.0,4.0
1.0,230.0,3.0
1.0,872.0,4.0
1.0,479.0,3.0
1.0,941.0,5.0
1.0,844.0,4.0
1.0,87.0,4.0
1.0,558.0,2.0
1.0,863.0,4.0
1.0,988.0,4.0
1.0,882.0,4.0
1.0,937.0,4.0
1.0,458.0,4.0
1.0,785.0,2.0
1.0,557.0,2.0
1.0,706.0,4.0
1.0,227.0,4.0
1.0,482.0,5.0
1.0,890.0,4.0
1.0,326.0,4.0
1.0,267.0,4.0
1.0,943.0,5.0
1.0,354.0,5.0
1.0,140.0,3.0
1.0,8.0,4.0
1.0,788.0,4.0
1.0,560.0,4.0
1.0,715.0,3.0
1.0,477.0,4.0
1.0,777.0,3.0
1.0,12.0,2.0
1.0,215.0,4.0
1.0,576.0,4.0
1.0,873.0,3.0
1.0,203.0,3.0
1.0,699.0,4.0
1.0,749.0,3.0
1.0,6.0,3.0
1.0,727.0,4.0
1.0,739.0,4.0
1.0,866.0,3.0
1.0,475.0,4.0
1.0,539.0,5.0
1.0,199.0,5.0
1.0,497.0,3.0
1.0,448.0,4.0
1.0,14.0,4.0
1.0,843.0,4.0
1.0,570.0,3.0
1.0,131.0,3.0
1.0,994.0,3.0
1.0,778.0,5.0
1.0,250.0,4.0
1.0,511.0,3.0
1.0,119.0,5.0
1.0,406.0,5.0
1.0,794.0,5.0
1.0,111.0,4.0
1.0,53.0,5.0
1.0,550.0,5.0
1.0,360.0,5.0
1.0,50.0,4.0
1.0,159.0,3.0
1.0,136.0,4.0
1.0,471.0,5.0
1.0,486.0,4.0
1.0,801.0,3.0
1.0,342.0,4.0
1.0,372.0,4.0
1.0,193.0,4.0
1.0,249.0,4.0
1.0,116.0,5.0
1.0,85.0,3.0
1.0,974.0,5.0
1.0,28.0,5.0
1.0,290.0,4.0
1.0,722.0,5.0
1.0,270.0,4.0
1.0,957.0,4.0
1.0,657.0,5.0
1.0,930.0,4.0
1.0,958.0,5.0
1.0,35.0,3.0
1.0,392.0,3.0
1.0,229.0,4.0
1.0,27.0,5.0
1.0,642.0,3.0
1.0,46.0,4.0
1.0,846.0,4.0
1.0,160.0,4.0
1.0,501.0,3.0
1.0,289.0,4.0
1.0,89.0,3.0
1.0,88.0,3.0
1.0,993.0,5.0
1.0,192.0,5.0
1.0,472.0,3.0
1.0,757.0,4.0
1.0,726.0,4.0
1.0,748.0,3.0
1.0,23.0,4.0
1.0,499.0,2.0
1.0,410.0,5.0
1.0,945.0,3.0
1.0,36.0,3.0
1.0,802.0,5.0
1.0,669.0,4.0
1.0,40.0,4.0
1.0,426.0,4.0
1.0,703.0,4.0
1.0,379.0,3.0
1.0,812.0,4.0
1.0,7.0,5.0
1.0,218.0,4.0
1.0,400.0,4.0
1.0,697.0,3.0
1.0,546.0,4.0
1.0,587.0,4.0
1.0,600.0,5.0
1.0,294.0,3.0
1.0,718.0,4.0
1.0,686.0,5.0
1.0,93.0,3.0
1.0,98.0,3.0
1.0,841.0,3.0
1.0,967.0,5.0
1.0,383.0,3.0
1.0,955.0,5.0
1.0,807.0,5.0
1.0,554.0,3.0
1.0,162.0,3.0
1.0,836.0,4.0
1.0,395.0,2.0
1.0,883.0,4.0
1.0,522.0,4.0
1.0,341.0,3.0
1.0,906.0,3.0
1.0,631.0,4.0
1.0,518.0,4.0
1.0,423.0,2.0
1.0,488.0,2.0
1.0,41.0,4.0
1.0,742.0,5.0
1.0,637.0,3.0
1.0,241.0,2.0
1.0,662.0,5.0
1.0,295.0,3.0
1.0,502.0,3.0
1.0,639.0,3.0
1.0,309.0,5.0
1.0,10.0,5.0
1.0,913.0,3.0
1.0,796.0,5.0
1.0,568.0,5.0
1.0,86.0,4.0
1.0,556.0,5.0
1.0,768.0,2.0
1.0,31.0,5.0
1.0,13.0,4.0
1.0,325.0,5.0
1.0,534.0,5.0
1.0,681.0,5.0
1.0,795.0,4.0
1.0,302.0,4.0
1.0,29.0,4.0
1.0,52.0,4.0
1.0,427.0,3.0
1.0,444.0,3.0
1.0,776.0,3.0
1.0,319.0,4.0
1.0,601.0,5.0
1.0,737.0,4.0
1.0,369.0,4.0
1.0,666.0,4.0
1.0,725.0,4.0
1.0,451.0,5.0
1.0,141.0,3.0
1.0,581.0,4.0
1.0,17.0,5.0
1.0,67.0,5.0
1.0,485.0,4.0
1.0,281.0,3.0
1.0,932.0,4.0
1.0,594.0,4.0
1.0,986.0,4.0
1.0,389.0,4.0
1.0,632.0,3.0
1.0,510.0,5.0
1.0,918.0,5.0
1.0,864.0,4.0
1.0,494.0,4.0
2.0,995.0,1.0
2.0,926.0,1.0
2.0,184.0,3.0
3.0,815.0,3.0
3.0,515.0,3.0
3.0,735.0,4.0
3.0,782.0,3.0
3.0,538.0,2.0
3.0,58.0,5.0
3.0,579.0,5.0
3.0,121.0,5.0
3.0,592.0,4.0
3.0,690.0,4.0
3.0,897.0,2.0
3.0,268.0,1.0
3.0,384.0,3.0
3.0,701.0,3.0
3.0,648.0,4.0
3.0,953.0,1.0
3.0,702.0,3.0
3.0,422.0,4.0
3.0,60.0,5.0
3.0,205.0,4.0
3.0,245.0,4.0
3.0,181.0,2.0
3.0,25.0,4.0
3.0,680.0,2.0
3.0,936.0,3.0
3.0,124.0,3.0
3.0,445.0,1.0
3.0,454.0,3.0
3.0,474.0,5.0
3.0,334.0,4.0
3.0,318.0,5.0
3.0,612.0,5.0
3.0,833.0,4.0
3.0,256.0,3.0
3.0,954.0,4.0
3.0,92.0,4.0
3.0,466.0,3.0
3.0,189.0,4.0
3.0,704.0,2.0
3.0,943.0,5.0
3.0,647.0,4.0
3.0,250.0,3.0
3.0,492.0,4.0
3.0,360.0,5.0
3.0,50.0,4.0
3.0,11.0,5.0
3.0,342.0,3.0
3.0,600.0,4.0
3.0,420.0,4.0
3.0,577.0,5.0
3.0,534.0,3.0
3.0,30.0,3.0
4.0,327.0,1.0
5.0,880.0,3.0
5.0,769.0,3.0
6.0,808.0,2.0
6.0,922.0,1.0
6.0,13.0,2.0
7.0,815.0,1.0
7.0,121.0,5.0
7.0,539.0,5.0
8.0,327.0,1.0
9.0,743.0,2.0
9.0,995.0,1.0
9.0,515.0,3.0
9.0,5.0,3.0
9.0,130.0,1.0
9.0,839.0,3.0
9.0,287.0,2.0
9.0,896.0,4.0
9.0,459.0,3.0
9.0,323.0,5.0
9.0,926.0,2.0
9.0,191.0,3.0
9.0,527.0,3.0
9.0,123.0,2.0
9.0,854.0,4.0
9.0,525.0,4.0
9.0,132.0,3.0
9.0,881.0,2.0
9.0,738.0,3.0
9.0,366.0,4.0
9.0,165.0,5.0
9.0,58.0,3.0
9.0,282.0,3.0
9.0,186.0,4.0
9.0,121.0,4.0
9.0,100.0,4.0
9.0,713.0,3.0
9.0,57.0,1.0
9.0,324.0,2.0
9.0,233.0,3.0
9.0,690.0,2.0
9.0,345.0,3.0
9.0,535.0,2.0
9.0,109.0,5.0
9.0,216.0,4.0
9.0,343.0,3.0
9.0,747.0,2.0
9.0,689.0,4.0
9.0,650.0,3.0
9.0,929.0,3.0
9.0,344.0,1.0
9.0,286.0,4.0
9.0,865.0,3.0
9.0,899.0,5.0
9.0,42.0,4.0
9.0,573.0,2.0
9.0,467.0,4.0
9.0,403.0,3.0
9.0,407.0,3.0
9.0,976.0,3.0
9.0,457.0,3.0
9.0,972.0,2.0
9.0,368.0,3.0
9.0,22.0,3.0
9.0,773.0,1.0
9.0,878.0,5.0
9.0,60.0,4.0
9.0,797.0,3.0
9.0,470.0,3.0
9.0,569.0,2.0
9.0,877.0,1.0
9.0,397.0,1.0
9.0,784.0,3.0
9.0,331.0,2.0
9.0,712.0,2.0
9.0,370.0,3.0
9.0,886.0,3.0
9.0,285.0,2.0
9.0,208.0,3.0
9.0,107.0,2.0
9.0,221.0,4.0
9.0,64.0,2.0
9.0,236.0,2.0
9.0,582.0,2.0
9.0,680.0,3.0
9.0,225.0,5.0
9.0,996.0,2.0
9.0,908.0,2.0
9.0,171.0,2.0
9.0,82.0,3.0
9.0,170.0,2.0
9.0,430.0,2.0
9.0,328.0,4.0
9.0,909.0,3.0
9.0,609.0,3.0
9.0,719.0,2.0
9.0,561.0,4.0
9.0,970.0,2.0
9.0,332.0,2.0
9.0,445.0,2.0
9.0,707.0,3.0
9.0,526.0,3.0
9.0,551.0,3.0
9.0,432.0,3.0
9.0,910.0,5.0
9.0,927.0,4.0
9.0,853.0,5.0
9.0,520.0,1.0
9.0,905.0,2.0
9.0,595.0,3.0
9.0,806.0,2.0
9.0,200.0,3.0
9.0,753.0,1.0
9.0,311.0,3.0
9.0,414.0,4.0
9.0,277.0,3.0
9.0,2.0,4.0
9.0,827.0,4.0
9.0,524.0,4.0
9.0,279.0,5.0
9.0,638.0,3.0
9.0,954.0,2.0
9.0,852.0,5.0
9.0,158.0,4.0
9.0,923.0,3.0
9.0,166.0,4.0
9.0,540.0,4.0
9.0,466.0,4.0
9.0,820.0,3.0
9.0,981.0,4.0
9.0,4.0,3.0
9.0,928.0,2.0
9.0,695.0,4.0
9.0,989.0,2.0
9.0,832.0,2.0
9.0,971.0,5.0
9.0,744.0,4.0
9.0,148.0,2.0
9.0,504.0,4.0
9.0,844.0,4.0
9.0,362.0,5.0
9.0,558.0,2.0
9.0,714.0,3.0
9.0,70.0,3.0
9.0,133.0,3.0
9.0,517.0,4.0
9.0,115.0,1.0
9.0,51.0,2.0
9.0,785.0,4.0
9.0,557.0,2.0
9.0,288.0,3.0
9.0,190.0,3.0
9.0,482.0,4.0
9.0,37.0,5.0
9.0,390.0,3.0
9.0,301.0,3.0
9.0,354.0,2.0
9.0,140.0,4.0
9.0,788.0,3.0
9.0,777.0,3.0
9.0,950.0,3.0
9.0,934.0,3.0
9.0,44.0,2.0
9.0,636.0,3.0
9.0,699.0,2.0
9.0,529.0,2.0
9.0,305.0,3.0
9.0,308.0,3.0
9.0,944.0,3.0
9.0,175.0,1.0
9.0,904.0,5.0
9.0,565.0,2.0
9.0,199.0,4.0
9.0,758.0,3.0
9.0,448.0,4.0
9.0,164.0,3.0
9.0,131.0,3.0
9.0,893.0,2.0
9.0,276.0,3.0
9.0,447.0,3.0
9.0,406.0,3.0
9.0,794.0,4.0
9.0,984.0,1.0
9.0,618.0,3.0
9.0,128.0,2.0
9.0,94.0,2.0
9.0,53.0,3.0
9.0,550.0,5.0
9.0,845.0,2.0
9.0,487.0,3.0
9.0,471.0,3.0
9.0,892.0,4.0
9.0,421.0,3.0
9.0,786.0,3.0
9.0,313.0,2.0
9.0,290.0,3.0
9.0,870.0,3.0
9.0,957.0,3.0
9.0,465.0,3.0
9.0,506.0,2.0
9.0,767.0,4.0
9.0,46.0,3.0
9.0,846.0,3.0
9.0,501.0,3.0
9.0,393.0,3.0
9.0,289.0,5.0
9.0,89.0,4.0
9.0,990.0,3.0
9.0,503.0,4.0
9.0,95.0,2.0
9.0,993.0,4.0
9.0,84.0,3.0
9.0,449.0,5.0
9.0,757.0,4.0
9.0,76.0,4.0
9.0,499.0,3.0
9.0,36.0,3.0
9.0,329.0,3.0
9.0,78.0,3.0
9.0,869.0,4.0
9.0,812.0,4.0
9.0,646.0,3.0
9.0,62.0,3.0
9.0,219.0,3.0
9.0,174.0,3.0
9.0,298.0,2.0
9.0,874.0,1.0
9.0,697.0,3.0
9.0,600.0,5.0
9.0,198.0,3.0
9.0,553.0,1.0
9.0,686.0,2.0
9.0,841.0,3.0
9.0,383.0,3.0
9.0,955.0,4.0
9.0,807.0,5.0
9.0,611.0,1.0
9.0,103.0,3.0
9.0,363.0,2.0
9.0,662.0,2.0
9.0,295.0,3.0
9.0,309.0,3.0
9.0,320.0,5.0
9.0,399.0,3.0
9.0,456.0,3.0
9.0,13.0,3.0
9.0,983.0,3.0
9.0,681.0,5.0
9.0,434.0,2.0
9.0,398.0,4.0
9.0,117.0,3.0
9.0,375.0,1.0
9.0,438.0,2.0
9.0,340.0,3.0
9.0,868.0,4.0
9.0,451.0,4.0
9.0,67.0,4.0
9.0,485.0,4.0
9.0,594.0,3.0
9.0,973.0,1.0
9.0,586.0,3.0
9.0,918.0,3.0
9.0,494.0,3.0
9.0,842.0,3.0
10.0,5.0,4.0
10.0,149.0,4.0
10.0,839.0,3.0
10.0,963.0,3.0
10.0,738.0,3.0
10.0,165.0,2.0
10.0,121.0,4.0
10.0,57.0,3.0
10.0,783.0,3.0
10.0,670.0,3.0
10.0,976.0,3.0
10.0,145.0,3.0
10.0,773.0,3.0
10.0,56.0,3.0
10.0,564.0,4.0
10.0,567.0,4.0
10.0,889.0,2.0
10.0,351.0,3.0
10.0,582.0,3.0
10.0,381.0,3.0
10.0,430.0,1.0
10.0,530.0,4.0
10.0,876.0,4.0
10.0,910.0,4.0
10.0,520.0,3.0
10.0,545.0,4.0
10.0,68.0,1.0
10.0,1.0,3.0
10.0,517.0,3.0
10.0,69.0,2.0
10.0,706.0,4.0
10.0,576.0,3.0
10.0,944.0,3.0
10.0,629.0,1.0
10.0,229.0,3.0
10.0,36.0,2.0
10.0,78.0,2.0
10.0,488.0,1.0
10.0,220.0,4.0
10.0,556.0,4.0
10.0,292.0,3.0
11.0,878.0,3.0
11.0,288.0,3.0
11.0,556.0,3.0
12.0,743.0,3.0
12.0,982.0,3.0
12.0,975.0,2.0
12.0,839.0,4.0
12.0,73.0,1.0
12.0,896.0,3.0
12.0,525.0,3.0
12.0,808.0,4.0
12.0,780.0,4.0
12.0,455.0,3.0
12.0,747.0,3.0
12.0,838.0,3.0
12.0,865.0,3.0
12.0,42.0,4.0
12.0,953.0,1.0
12.0,335.0,3.0
12.0,331.0,2.0
12.0,285.0,3.0
12.0,327.0,3.0
12.0,680.0,2.0
12.0,651.0,2.0
12.0,231.0,3.0
12.0,473.0,1.0
12.0,96.0,3.0
12.0,608.0,2.0
12.0,296.0,2.0
12.0,873.0,4.0
12.0,175.0,1.0
12.0,866.0,2.0
12.0,164.0,3.0
12.0,994.0,3.0
12.0,136.0,4.0
12.0,108.0,3.0
12.0,408.0,2.0
12.0,748.0,3.0
12.0,991.0,4.0
12.0,259.0,5.0
12.0,826.0,4.0
12.0,725.0,5.0
12.0,900.0,3.0
13.0,182.0,1.0
14.0,365.0,2.0
14.0,946.0,4.0
14.0,79.0,5.0
15.0,743.0,4.0
15.0,975.0,4.0
15.0,130.0,3.0
15.0,287.0,2.0
15.0,73.0,3.0
15.0,304.0,3.0
15.0,459.0,2.0
15.0,760.0,1.0
15.0,323.0,1.0
15.0,926.0,2.0
15.0,359.0,3.0
15.0,291.0,4.0
15.0,968.0,4.0
15.0,538.0,3.0
15.0,585.0,2.0
15.0,110.0,3.0
15.0,345.0,3.0
15.0,693.0,4.0
15.0,763.0,4.0
15.0,283.0,3.0
15.0,210.0,3.0
15.0,547.0,5.0
15.0,953.0,4.0
15.0,182.0,1.0
15.0,849.0,3.0
15.0,315.0,2.0
15.0,397.0,3.0
15.0,127.0,3.0
15.0,208.0,3.0
15.0,386.0,4.0
15.0,660.0,3.0
15.0,134.0,2.0
15.0,680.0,3.0
15.0,917.0,4.0
15.0,171.0,4.0
15.0,858.0,3.0
15.0,430.0,3.0
15.0,671.0,2.0
15.0,668.0,1.0
15.0,461.0,5.0
15.0,173.0,3.0
15.0,588.0,2.0
15.0,876.0,4.0
15.0,378.0,4.0
15.0,705.0,5.0
15.0,299.0,3.0
15.0,211.0,5.0
15.0,169.0,3.0
15.0,781.0,3.0
15.0,659.0,4.0
15.0,612.0,1.0
15.0,907.0,4.0
15.0,961.0,5.0
15.0,962.0,4.0
15.0,673.0,4.0
15.0,47.0,4.0
15.0,532.0,2.0
15.0,92.0,5.0
15.0,635.0,5.0
15.0,68.0,3.0
15.0,476.0,3.0
15.0,504.0,2.0
15.0,988.0,2.0
15.0,590.0,4.0
15.0,608.0,3.0
15.0,555.0,3.0
15.0,144.0,3.0
15.0,574.0,3.0
15.0,489.0,3.0
15.0,606.0,5.0
15.0,305.0,3.0
15.0,946.0,5.0
15.0,152.0,3.0
15.0,387.0,4.0
15.0,201.0,3.0
15.0,984.0,4.0
15.0,661.0,4.0
15.0,774.0,2.0
15.0,791.0,2.0
15.0,147.0,4.0
15.0,312.0,3.0
15.0,850.0,3.0
15.0,235.0,1.0
15.0,411.0,3.0
15.0,232.0,4.0
15.0,643.0,4.0
15.0,613.0,3.0
15.0,218.0,3.0
15.0,417.0,4.0
15.0,223.0,4.0
15.0,112.0,3.0
15.0,742.0,4.0
15.0,822.0,5.0
15.0,419.0,4.0
15.0,619.0,3.0
15.0,340.0,4.0
15.0,433.0,3.0
15.0,508.0,5.0
15.0,284.0,2.0
15.0,371.0,4.0
15.0,452.0,3.0
15.0,16.0,3.0
15.0,380.0,3.0
16.0,982.0,3.0
16.0,765.0,4.0
16.0,896.0,3.0
16.0,782.0,4.0
16.0,291.0,2.0
16.0,808.0,3.0
16.0,650.0,3.0
16.0,42.0,4.0
16.0,20.0,2.0
16.0,750.0,3.0
16.0,702.0,2.0
16.0,663.0,4.0
16.0,60.0,3.0
16.0,877.0,4.0
16.0,857.0,2.0
16.0,225.0,3.0
16.0,212.0,4.0
16.0,626.0,3.0
16.0,415.0,1.0
16.0,414.0,3.0
16.0,277.0,3.0
16.0,316.0,4.0
16.0,704.0,2.0
16.0,362.0,5.0
16.0,937.0,1.0
16.0,69.0,2.0
16.0,843.0,5.0
16.0,803.0,3.0
16.0,787.0,4.0
16.0,197.0,2.0
16.0,168.0,4.0
16.0,748.0,3.0
16.0,218.0,2.0
16.0,298.0,3.0
16.0,509.0,3.0
17.0,815.0,1.0
17.0,995.0,1.0
17.0,316.0,4.0
17.0,634.0,3.0
18.0,815.0,2.0
18.0,504.0,3.0
19.0,184.0,3.0
19.0,514.0,3.0
20.0,58.0,3.0
20.0,189.0,4.0
20.0,946.0,5.0
20.0,736.0,1.0
20.0,644.0,3.0
20.0,568.0,5.0
21.0,743.0,5.0
21.0,800.0,4.0
21.0,184.0,4.0
21.0,208.0,3.0
21.0,97.0,5.0
21.0,997.0,5.0
21.0,673.0,4.0
22.0,535.0,3.0
22.0,343.0,1.0
22.0,202.0,3.0
22.0,960.0,2.0
22.0,111.0,3.0
22.0,261.0,4.0
22.0,870.0,4.0
22.0,192.0,5.0
22.0,725.0,4.0
23.0,652.0,3.0
23.0,310.0,4.0
23.0,760.0,3.0
23.0,323.0,5.0
23.0,782.0,3.0
23.0,614.0,2.0
23.0,880.0,5.0
23.0,746.0,1.0
23.0,713.0,4.0
23.0,689.0,1.0
23.0,268.0,3.0
23.0,182.0,1.0
23.0,663.0,5.0
23.0,755.0,5.0
23.0,245.0,1.0
23.0,593.0,4.0
23.0,889.0,3.0
23.0,668.0,5.0
23.0,114.0,3.0
23.0,305.0,1.0
23.0,192.0,5.0
24.0,581.0,2.0
25.0,815.0,2.0
25.0,737.0,3.0
26.0,815.0,3.0
26.0,982.0,3.0
26.0,995.0,1.0
26.0,515.0,2.0
26.0,765.0,4.0
26.0,5.0,5.0
26.0,149.0,4.0
26.0,287.0,4.0
26.0,437.0,2.0
26.0,459.0,4.0
26.0,137.0,4.0
26.0,760.0,3.0
26.0,735.0,2.0
26.0,323.0,5.0
26.0,926.0,2.0
26.0,782.0,4.0
26.0,527.0,3.0
26.0,834.0,2.0
26.0,123.0,5.0
26.0,584.0,3.0
26.0,528.0,2.0
26.0,881.0,1.0
26.0,165.0,5.0
26.0,188.0,4.0
26.0,688.0,4.0
26.0,186.0,4.0
26.0,100.0,4.0
26.0,713.0,4.0
26.0,233.0,3.0
26.0,690.0,5.0
26.0,931.0,4.0
26.0,213.0,4.0
26.0,429.0,4.0
26.0,535.0,4.0
26.0,343.0,3.0
26.0,689.0,4.0
26.0,693.0,3.0
26.0,376.0,3.0
26.0,384.0,1.0
26.0,42.0,3.0
26.0,210.0,4.0
26.0,670.0,4.0
26.0,145.0,3.0
26.0,563.0,4.0
26.0,182.0,1.0
26.0,663.0,4.0
26.0,859.0,2.0
26.0,721.0,5.0
26.0,60.0,4.0
26.0,797.0,4.0
26.0,956.0,5.0
26.0,335.0,3.0
26.0,877.0,5.0
26.0,397.0,2.0
26.0,857.0,3.0
26.0,696.0,4.0
26.0,405.0,3.0
26.0,772.0,4.0
26.0,886.0,3.0
26.0,625.0,3.0
26.0,285.0,3.0
26.0,127.0,4.0
26.0,80.0,5.0
26.0,245.0,4.0
26.0,593.0,3.0
26.0,25.0,4.0
26.0,678.0,4.0
26.0,582.0,4.0
26.0,902.0,3.0
26.0,679.0,3.0
26.0,908.0,5.0
26.0,170.0,4.0
26.0,38.0,4.0
26.0,530.0,3.0
26.0,21.0,3.0
26.0,668.0,2.0
26.0,260.0,5.0
26.0,124.0,5.0
26.0,609.0,5.0
26.0,764.0,4.0
26.0,561.0,4.0
26.0,970.0,3.0
26.0,445.0,5.0
26.0,588.0,3.0
26.0,551.0,3.0
26.0,432.0,3.0
26.0,910.0,5.0
26.0,607.0,3.0
26.0,927.0,3.0
26.0,81.0,4.0
26.0,3.0,3.0
26.0,114.0,4.0
26.0,905.0,5.0
26.0,816.0,3.0
26.0,200.0,3.0
26.0,318.0,4.0
26.0,597.0,3.0
26.0,676.0,4.0
26.0,311.0,5.0
26.0,651.0,4.0
26.0,75.0,4.0
26.0,524.0,4.0
26.0,385.0,3.0
